,Codes,pct_change_22_predicted,Indicator5_150,Indicator5_210,Indicator5_30,Indicator5_0,Indicator50_210,Indicator10_150,Indicator50_30,Indicator150_180,Indicator100_180,Indicator20_180,Indicator10_0,Indicator10_30,Indicator50_0,Indicator20_30,Indicator50_150,Indicator150_150,Indicator20_0,Indicator100_0,Indicator20_150,Indicator200_0,Indicator150_0,Indicator200_150,Indicator200_30,Indicator10_180,Indicator150_30,Indicator20_210,Indicator50_180,Indicator10_210,Indicator200_210,Indicator100_30,Indicator100_210,Indicator150_210,Indicator200_180
10,0.5553375446365685,0.08692356482752955,0.009423068,0.034225545,0.009713734,0.011240926000000002,-0.058742200999999994,0.064735272,0.14617803,0.300367427,0.136777301,0.120757926,-0.057842202999999995,0.068428257,0.095192325,0.101551784,0.431466805,0.344637006,-0.020237961999999998,0.159135558,0.18831065,0.745157528,0.219139362,0.593069091,0.673712305,0.04864198,0.56616438,-0.02385448,0.068669627,0.00821267,0.068295119,0.076956715,0.09662192800000001,0.107959924,0.218616376
11,0.5483062437563361,-0.03558128924291132,0.030086446,-0.008014572,0.282817503,0.04,-0.35409932899999996,0.002428691,-0.25682552,0.20967861899999998,-0.068543529,0.18684008800000002,0.033212841,0.05414995400000001,-0.151984756,-0.091343936,0.269911209,-0.031103281,-0.066736824,-0.48907973,-0.010030013,-0.380043368,-0.51181104,0.370538088,-0.26584236899999997,0.15352726,-0.44028754200000003,-0.011282821,0.311669271,-0.015164314,0.11884567800000001,-0.47089949299999995,-0.262593675,-0.045295084000000006,0.282045489
12,0.44535664555555543,0.15186441554321478,-0.007134403,-0.011698305,0.025234355,-0.014675052,0.09738711300000001,0.00016230200000000002,0.214583154,0.257973093,0.311775154,0.04689799,0.004222994,-0.030629617,0.08420045,0.035301996,0.09914767099999999,0.25616157,-0.002412113,0.254763047,-0.002787412,0.319801873,0.20075028,0.249875966,0.283764515,0.010445843,0.2038208,-0.023946482999999998,0.06640831900000001,0.023523187,-0.068268953,0.269715478,0.063046963,0.122981819,0.159542508
13,0.5553465654768655,0.3149154102254063,0.08401375,-0.0022900760000000003,0.040366288,-0.00899654,0.07141961,0.027652802,0.075184606,0.62354055,0.16205469,-0.041469025,0.102394076,0.093951558,0.43335630700000005,0.099794038,0.058192064,0.381064778,0.163642055,0.598893583,0.08491659800000001,1.12282476,1.006086449,0.625585905,0.581979779,0.000943988,0.699280963,-0.059920983,-0.06902989400000001,0.002223014,0.338646616,0.44918064700000004,0.33697522,0.433160537,0.18444571
14,0.4553665554453446,0.13401427538306177,-0.036613329,0.018267934,0.018023555,-0.021093256,0.192891802,0.000770297,0.067964076,0.502431064,0.241993097,-0.036239476,-0.035202606000000004,0.01311193,-0.100196149,-0.067661086,0.029159874,0.551227638,-0.071889383,0.005417986999999999,-0.017626728,0.20352495199999998,0.16942467600000002,0.729163239,0.39273475399999996,-0.029512962,0.293933416,0.08564631199999999,0.076357359,0.0303841,1.301066366,0.24698023600000002,0.37577072,0.8376227359999999,1.179710943
15,0.6462486015657553,0.3591376441968439,0.103585657,-0.016415869,0.063016529,-0.051207729,0.014198704,0.143854183,0.205465946,-0.464449335,-0.387160179,0.005697678,0.077109055,0.010271529,0.25849043899999996,0.051034827000000005,0.092453282,-0.43324038,0.10469003800000001,0.470541805,0.121138618,1.202967196,1.0165321790000001,-0.45179908700000004,1.126226989,0.12942166,0.829396185,0.11815129,0.16225616199999998,-0.042553296,-0.26380370000000003,0.386647298,-0.437077846,-0.509803946,-0.443684636
16,0.5553464445666444,0.16671590420152033,0.015881758,0.008503721,-0.009701892,-0.010841475,0.06842629,-0.0012222160000000001,0.029240906,0.161513601,0.076358068,0.034984717,0.070009211,0.03218549,0.146702139,-0.0040422259999999995,0.036409097,0.142546865,0.109510596,0.24369120800000002,-0.0031901909999999998,0.5885933720000001,0.5327860179999999,0.262286194,0.240400595,0.009881055,0.333119597,-0.02439967,-0.06955039999999998,0.023405536,0.30259027,0.169619005,0.13113683199999998,0.314846355,0.206477775
17,0.44324845573414756,-0.0877075993935863,-0.016,-0.006329114,-0.11067708300000001,-0.027687296,0.055948890999999994,0.145555032,-0.044586684,0.485430992,0.310683768,0.203551273,-0.04282619,-0.051119106,-0.34814422100000003,-0.06480655,0.377938771,0.595932891,-0.204446107,-0.18950054100000002,0.110480408,0.228251254,-0.10863147199999999,0.817955839,0.8905916970000001,0.10279947199999999,0.464106119,-0.031822063,0.291294171,-0.039184622999999995,0.5698015999999999,0.43223412299999997,0.007308183,0.226010755,0.825884136
18,0.3523464445363545,-0.1659255004389797,-0.08934707900000001,0.061594203,-0.20105820100000002,0.008849558,0.06373673099999999,0.046180339,0.024525912,0.295666553,0.129025628,-0.027388733999999998,-0.075364798,0.040257761,-0.155865527,0.024606213999999998,0.022070537,0.277248552,-0.060362858,-0.152478342,0.012290352,-0.045204742,-0.06582254,0.553414972,0.30880878300000003,-0.077356403,0.191561072,0.070870879,0.098398406,0.111365061,0.343584096,0.0025303020000000003,0.135066345,0.394888886,0.4596193
19,0.5553864565755467,0.17067944170087623,0.017182131,0.014981273,-0.015197568,0.04552352,0.45078932,0.053400569,0.029159874,0.485039789,0.440967719,0.024697881,0.116336673,0.000770297,0.065639663,-0.017626728,0.262501861,0.913431441,0.15569905,0.183354378,0.20325021,0.724269756,0.365756209,0.695174513,0.729163239,-0.061028603,0.551227638,0.077774063,0.11470631199999999,0.038803841,-0.18524805100000002,0.25850591300000003,0.367493433,0.334809917,-0.163378688
20,0.45536657865575686,0.27721412821188485,-0.013901301000000001,-0.0030918290000000004,-0.0033727370000000002,-0.001177915,0.260189463,0.022891359,0.070860866,0.790227067,0.756060237,0.12398201699999999,0.041721485,0.026794514,0.261695721,0.072510662,0.21405507,0.859862453,0.09463136300000001,0.186908255,0.049842192,0.72486659,0.420748229,1.004056171,0.6986580440000001,0.12477167900000001,0.304497152,0.11403009,0.302155425,0.00854133,-0.211184084,0.099152695,0.751534383,0.325943782,0.783049351
21,0.45532642487655833,0.5072069167075771,-0.017543931999999998,0.042797925,0.04230963099999999,0.009466891,-0.13559075,0.02978434,0.015015631000000002,-0.17820929300000002,0.10455446800000001,0.256143625,0.10816750800000001,0.06772731,0.126242821,0.049715092999999995,0.444423375,0.06494770700000001,0.064744382,0.15820305199999998,0.14936818400000001,0.905670966,0.319329913,0.027983332000000003,0.566000088,-0.010866358999999999,0.413995492,-0.034166652,0.107500057,0.013111783,0.162021149,0.150342831,-0.157825941,-0.16426307099999998,0.19924203899999998
22,0.4553665655756555,0.2976510110512156,-0.013835086000000002,0.036679601,0.001611929,0.008219178,0.204239069,0.002353273,0.10395307300000001,0.578429134,0.289408253,0.04033378,0.088440996,0.007213479,0.242522558,0.02043566,0.05316019,0.28125591,0.14163145300000002,0.657220121,0.16079027099999998,0.41879145700000003,0.34717535899999996,0.788713905,0.055283344000000005,-0.0170828,0.120023691,0.049685108,-0.057802658,-0.123729395,1.012882555,0.190400872,0.5368854129999999,0.9862287609999999,0.652430069
23,0.5342565434454534,0.18775828137900408,0.003787879,-0.09126984099999999,-0.035658915,-0.061290323,0.15417262199999998,-0.002945417,0.086840985,0.255507812,0.003131117,-0.10915833900000001,-0.036436436,-0.024361112,0.013690006000000001,0.033277212,-0.064757087,0.1381314,-0.054327527,0.077026347,-0.036258106,0.20106238,0.284225054,0.17921110899999998,0.30829159899999997,-0.103308465,0.37428476299999996,0.061925005,-0.048020007,0.011374545,0.327223038,0.32183751899999996,0.271379752,0.256026689,0.172531849
24,0.3393564446455454,0.06115570980826235,-0.111111111,-0.08,0.333333333,0.0,0.14414085699999998,0.035556057,0.007819743,0.238205025,0.158905426,0.066110904,-0.015881612,0.030961801,0.130882136,-0.019949866,0.136389934,0.205160607,0.05729346,0.251336446,0.049508182000000005,0.463586889,0.287926657,0.394147886,0.44193521799999996,0.011011116000000001,0.189726332,0.130006297,0.21198899300000001,0.131389099,0.391884322,0.072652563,0.060960716,0.244867869,0.310880612
25,0.6451356159545587,0.13173807359150952,0.086669441,-0.02462961,-0.013641098,-0.11147489,-0.085439242,-0.041038909,0.159010808,-0.332393231,0.180679943,0.3597889,0.010914488,-0.054434689,0.03254606,0.02514922,0.48475957299999994,0.308367799,-0.025335385,0.22120848199999998,0.05103738,1.2910901000000001,0.543071445,-0.20320860300000002,1.195903114,0.141746246,0.672816596,0.032141218,0.312698068,-0.054530406,-0.511411133,0.42302897899999997,-0.288833461,-0.469181074,-0.35110491299999996
26,0.45533743447675434,0.35787683510990964,-0.069067978,0.004357357,0.018118194,0.00450522,-0.025794907000000002,0.084725009,-0.04054564,0.082320988,0.016476008,-0.033886057000000004,0.10946783300000001,0.065572464,0.315018418,0.059968665,0.020908491,0.11517138800000001,0.19720829399999998,0.215624688,0.08622277199999999,0.44945936299999995,0.419774031,0.225252751,0.227599157,-0.033384267,0.209313456,0.018544834,0.015120729,-0.035854685,0.312136407,0.146966406,0.08980966300000001,0.27772070600000004,0.338982399
27,0.5553454246355565,0.08769481008769936,0.018898143,-0.002749887,-0.018210402,-0.006870019000000001,0.00544752,-0.016561651,-0.035459461,-0.14172083300000002,0.051989875,0.129271425,-0.043736721,-0.027015199,0.032759786,0.059238720999999994,0.247421353,0.080377394,-0.025291657000000002,-0.003060329,0.058370375999999995,0.306231537,0.047145405,-0.119387596,0.222421571,0.047609005999999995,0.18635961899999998,-0.010423876,0.03039715,-0.04375964,-0.35157260700000004,0.104586866,-0.148027817,-0.229301079,-0.29832176899999996
28,0.5453475455465555,0.0042965016995070715,0.042818372,-0.016542156000000002,0.004541371,0.024339068,0.059854828,0.105764331,0.048948245,0.299141468,0.19311873699999998,0.003778057,-0.016972667,0.045723264000000007,0.033833655,0.07626770000000001,0.07377210000000001,0.408503257,0.008708027,0.160473538,0.08411962199999999,0.266852212,0.17981479600000003,0.364005368,0.39572803700000003,0.020107083,0.313886641,-0.005892235,0.062289541,-0.026280491,0.268528453,0.152776519,0.255572023,0.195668347,0.247916393
29,0.4673776665479768,0.40632171590822797,-0.030577576000000002,0.066063348,0.182008368,-0.0014367820000000002,0.332571813,0.089789515,0.149631243,0.5958069029999999,0.44562325799999997,-0.001758385,-0.0061170140000000005,0.11725072199999999,0.501840528,0.27517387600000004,0.225364515,0.861021382,0.09181726,-0.076458768,0.20488436699999998,0.345153499,0.097757836,1.05189541,0.282517461,0.164032462,0.144146831,0.151789368,0.120937826,0.054613975999999995,0.818654172,-0.057326048,0.58174214,0.577464718,0.639196243
30,0.43533734545555436,0.13294717081746651,-0.024858757000000002,-0.129770998,-0.011560694,-0.009467406999999999,-0.065244621,0.065572464,-0.077499253,0.156784594,0.191450867,-0.07912563,0.018864797,0.010407168,0.079115339,0.012461463,-0.04054564,0.209313456,0.016207898000000002,0.083788102,0.059968665,0.45817549700000004,0.519796624,0.227599157,0.5212249729999999,-0.019369031999999998,0.485662107,-0.019065681,0.023937385,-0.09904459199999999,0.16184772,0.275181542,0.074819009,0.057878045999999995,0.12694544300000002
31,0.4543555677753466,-0.0653555093578656,-0.067050943,0.007397702,-0.064397163,0.042114665,0.186371007,-0.024198316,0.043755492,0.576374995,0.479052795,0.157264594,0.11350405300000001,-0.017419966999999998,-0.16616092699999999,-0.07425456,0.192831632,0.474498916,-0.018875545,-0.046604442999999995,-0.01606168,0.148824239,-0.036893214,0.717879888,0.6044197170000001,0.086903595,0.10212350099999999,0.127111064,0.455753112,0.07482924099999999,0.37320253299999995,0.149419746,0.188966732,0.37477411899999996,0.747369761
32,0.5563575444564444,0.1643975020486802,0.006088825,-0.001314957,0.066896806,0.043951615,0.095991903,0.057472682000000004,0.08694217800000001,0.327458925,0.070683864,-0.077114171,0.032564068,0.047539566,-0.030162783,-0.016201301,-0.033547329,0.189311757,-0.033170417,0.08848669099999999,0.004991847,0.08763605199999999,0.12538987599999998,0.385674219,0.18356286,-0.081472205,0.195481929,0.028263484,-0.009970096,0.032343417,0.324897805,0.136503504,0.286099524,0.382163601,0.256727005
33,0.4653566137455584,0.237478883903378,-0.076526225,0.066347878,0.055092639000000006,-0.006004804,0.116271233,0.038803841,0.192891802,-0.38694128299999997,-0.006877944,0.19639454899999997,-0.029512962,0.0303841,0.076357359,0.08564631199999999,0.45078932,0.334809917,-0.036239476,0.241993097,0.077774063,1.179710943,0.502431064,-0.18524805100000002,1.301066366,0.113833001,0.8376227359999999,0.16336579199999998,0.252197375,0.06741941,-0.43290487,0.37577072,-0.295507715,-0.43797767299999996,-0.409048161
34,0.4553474134544453,-0.024986280429498825,-0.025157232999999998,0.002406679,0.012014134,-0.005494505,0.030156613999999998,0.086025029,-0.007751965,-0.283940053,-0.130248213,-0.047986129,0.015576807,-0.048327188,0.0049765470000000004,-0.031387482,0.145668955,-0.034537807000000004,0.022064257,0.017570028999999997,0.182092035,0.229735945,0.073378082,-0.168327797,0.28170474300000004,0.001391385,0.244981053,0.08851676900000001,0.029497389,-0.048486546,-0.27384458,0.154536557,-0.14310957800000002,-0.299121834,-0.396163658
35,0.09723174463798129,0.32671969619185526,-0.388059679,0.28104578399999997,0.19047619,-0.10204081599999999,-0.07955643,-0.245165338,0.312698068,0.33635875200000004,0.13674429300000002,0.09304807300000001,-0.041038909,0.141746246,0.48475957299999994,0.3597889,-0.39100351,-0.19124409899999997,0.05103738,0.477140231,-0.35007388,-0.20320860300000002,0.308367799,-0.513445612,-0.35110491299999996,-0.031117598,-0.332393231,-0.03882523,-0.028027998999999998,0.021583957,0.098950958,0.180679943,0.434858759,-0.088734522,0.129942783
36,0.5419986364965543,0.2950729841052021,0.03187246,-0.026086957,-0.26666666699999997,0.526315789,0.553178944,0.128153501,0.16807942399999998,-0.037926858,0.340293335,-0.091851609,0.190972955,0.091670451,0.116250914,0.059883494,-0.031697159,0.0073025780000000005,0.113925464,0.05405680400000001,0.043711152999999996,-0.451428283,-0.433470921,-0.031173996000000002,-0.397877645,-0.059132865,-0.42644787100000003,0.160424446,0.049812777999999995,-0.004071595,0.409935509,-0.352356658,-0.065594415,0.113306934,0.215085599
37,0.45535535652424464,-0.2051023051708632,-0.077267442,0.029166787000000003,0.03630834,0.02645021,0.162820312,-0.048740140999999994,-0.14015938,0.43953626700000004,0.34695498700000005,0.032137891,-0.087165378,-0.07271715299999999,-0.21324223,-0.058475355,0.03000614,0.504330097,-0.074004686,-0.37005099700000005,0.005139566,-0.247518901,-0.269440181,0.554813455,-0.16157115800000002,0.006797536,-0.127533972,-0.025969515,-0.03901262,0.006636395,0.632277663,-0.248463782,0.485916332,0.444422483,0.541688912
38,0.5453656456455656,0.1957939796638261,-0.001348255,-0.025363913999999998,0.024410461,0.007031889,0.19270748699999998,-0.02921436,0.209273967,0.241334858,0.286970125,0.074477402,-0.000553929,0.015816761000000002,0.078012963,0.10182649,0.082068194,0.37283916200000006,0.01080437,0.107991975,0.03820987,0.389438946,0.284058578,0.325223775,0.521595614,0.025729857000000002,0.321695491,0.0878307,0.15124521800000001,0.01676165,0.284430464,0.29582405300000003,0.194869348,0.229479519,0.42157029700000004
39,0.5643755765554446,-0.01878262923924745,0.043022415,0.080391323,-0.058905575,0.006581389,0.328472413,-0.014215363,0.046516732000000005,0.8008941509999999,0.352697366,0.017686232,0.0036034179999999997,-0.00823746,0.009745833,-0.051925717999999996,0.043812465999999994,0.624989514,-0.044100802,0.23938941,-0.06030105400000001,0.392430901,0.333985698,1.1972387979999999,0.437182426,-0.0028969290000000003,0.28466546600000003,0.08746012199999999,0.118721149,0.080500288,0.918873869,0.161247273,0.47051312799999995,0.946683594,1.29940469
40,0.3545465556565546,0.0032525007327471878,-0.12573673900000001,0.015197568,-0.027586207,0.18035426699999998,0.081466185,0.042005653,0.12233957699999999,0.433773489,0.23059493,0.07701094,0.019630156,0.046024899,0.07148170599999999,0.068158855,0.035709994,0.42604091,0.06810293099999999,0.212459415,-0.042888845999999994,0.211584697,0.169810761,0.267370503,0.262751038,0.043268086,0.121462482,0.049621334,0.125985986,0.030228297999999997,0.462602998,0.160390483,0.34082709899999997,0.269382874,0.399664069
41,0.4543563566531377,-0.08773521875394719,-0.054754008,-0.004580651,-0.058846434,-0.017820545,0.12556054,0.024113048999999998,-0.158663129,0.496708366,0.406067636,0.10105987599999999,0.019970395,-0.103804501,-0.319462691,-0.118829205,0.292306345,0.668593842,-0.053399182,-0.25759566300000003,0.158882388,0.138706046,-0.118857498,0.916136095,0.711679159,0.017736427,0.33908715899999997,0.065025967,0.278243277,0.112218826,0.917127998,0.22011340100000001,0.117666705,0.293647696,0.799044497
42,0.5453256224465621,0.22340477756742805,0.044786725,-0.036129685,-0.00414935,-0.019114383000000002,-0.207805613,-0.05166538,0.169561696,-0.116809234,-0.238910137,-0.032507259,-0.016683758,0.07619392400000001,0.074030169,0.12322741699999999,-0.18413742600000002,-0.272575012,-0.027696955,0.106677626,-0.07028659400000001,-0.07818228099999999,0.129868863,-0.22051715,-0.09862006300000001,-0.036514587,-0.0035659690000000004,-0.019283218,-0.09539426699999999,-0.02574335,0.062911432,0.17593290600000003,-0.095426267,-0.06611148900000001,-0.197912002
43,0.44434565565555645,0.23710948669705456,-0.047340850999999996,-0.027164629,-0.038840315,-0.004945055,-0.006202796,-0.057551013,0.20614839899999998,0.388204135,0.22493365,0.128433206,0.017650778,0.009692052,0.12972689,0.075735685,0.24127654699999998,0.373661435,0.012348008999999998,0.260855865,0.048289222,0.566611286,0.262096903,0.6093652039999999,0.449038654,0.018976147,0.32195753,-0.056871602,0.096131019,-0.0031110290000000004,0.603470418,0.22424091,0.073775769,0.456952156,0.646345738
44,0.4553476557555455,0.19860376443465383,-0.049150002000000005,0.01223445,-0.004125163,0.037878718,0.075583556,0.076547839,0.15171979300000002,0.465167427,0.30501001,0.161747364,0.026356262000000002,-0.023253585,0.083363107,0.0022074829999999997,0.11592628,0.330353507,0.039624938,0.34764165799999996,0.039431562999999996,0.454985349,0.303836441,0.560731742,0.573627608,0.11052298199999999,0.158591995,0.14603186599999998,0.35822413299999994,0.12050231900000001,0.8354285140000001,0.250222765,0.175388111,0.358139493,0.96802065
45,0.45533552255756315,0.20900141565863428,-0.007508531999999999,0.04050834,-0.001750175,0.0045602609999999995,-0.11982858699999999,-0.037183406,0.10947903099999999,-0.083627172,-0.18140229600000002,-0.024008104,0.028623363,0.10158447699999999,0.129929554,0.158467156,-0.149126087,-0.257241221,-0.009533518000000001,0.055371079000000004,0.00068816,-0.082292071,0.07854749700000001,-0.202459096,-0.19183563,-0.0059018840000000005,-0.03596982,-0.04425847,-0.161681463,0.07763322,0.236741643,0.079214566,-0.005046198,0.02888412,-0.137217631
46,0.7541588345464654,0.14431064549895667,0.24705882399999998,0.052525253,-0.047101449000000004,-0.12264150900000001,0.132678636,0.121169271,0.40502594299999994,0.10235179300000001,0.125300864,0.001150891,-0.019729619,0.035355421,0.0090037,0.138478329,0.124110061,0.21584699300000001,-0.005907734,0.383295306,0.020309506,0.49073927700000003,0.32615064,0.30205230899999996,0.8972918940000001,0.050613759,0.680096261,0.187392422,0.129275707,0.093380811,0.360005489,0.657016334,0.12593401099999998,0.224280175,0.24475879399999997
47,0.44535534445444547,-0.16360131737824624,-0.03310794,-0.009502814,0.03622898,0.018241531000000002,0.125428544,-0.05085795,-0.109320665,0.201585342,0.103092751,-0.042547584000000006,0.02503212,-0.037555495,-0.05614658,-0.047956770999999995,0.07237477099999999,0.285113479,-0.038613674,-0.1491742,0.001802991,-0.019299913000000002,-0.08548754199999999,0.393320612,0.013573052,-0.001006874,0.033168435,0.00332587,-0.018966301,-0.062016782,0.480736039,-0.109039161,0.178420627,0.334392164,0.459425315
48,0.4542957764767625,0.612546149139569,-0.029832936,0.0046728970000000005,-0.058885384000000006,-0.07027027,0.502944264,-0.060767590999999996,0.268203146,0.77988427,0.362628495,-0.11111104,0.098089619,0.084353557,0.267594533,0.13590859800000002,-0.189086074,0.333405377,0.044324132999999995,0.314466295,-0.135305628,0.06574625,0.314253235,0.626318523,0.08225297200000001,-0.11099418900000001,0.074408239,0.102965294,0.007301445,-0.000809895,0.858398243,0.07393172099999999,0.71382269,0.9712382970000001,0.9042252190000001
49,0.44262813256322736,-0.5005575783005975,-0.014513788,-0.008027666,-0.23824453399999998,0.24999996,-0.19549607300000002,0.15352726,-0.390251515,-0.045295084000000006,-0.262593675,-0.011282821,0.05414995400000001,-0.10236441199999999,-0.25682552,-0.233747972,0.311669271,0.20967861899999998,-0.091343936,-0.47089949299999995,0.18684008800000002,-0.26584236899999997,-0.44028754200000003,0.282045489,-0.505502817,-0.015164314,-0.234406767,-0.332693881,-0.35409932899999996,-0.21805493199999998,0.445696026,-0.459347568,-0.020961528,0.104722049,0.11884567800000001
50,0.4353375335654543,0.049808587283038,-0.034521429,-0.116061786,0.037693516,0.043537462,-0.05919892,0.062076335999999996,0.112629454,-0.039687218999999996,-0.100070953,-0.008163291,0.063698383,-0.032757378999999996,-0.057212964000000005,0.014728143999999999,0.034129396,-0.063910047,0.066424627,-0.008341569,0.038096095,-0.132783332,-0.161404104,0.064259568,-0.151026819,0.011424026,-0.058926504000000005,-0.033412283,-0.097867292,-0.047778323,0.22602951100000002,-0.099077952,-0.037517666,0.08734673800000001,-0.037258688
51,0.45323543476645534,0.00989711516879388,-0.08360859,0.040841105,-0.170025891,-0.089085599,-0.085956844,-0.028858334,-0.027613622999999997,0.10961517900000001,0.017147248,0.211841212,0.080954693,0.032010371,0.02257766,0.082709278,0.094729989,-0.0034941959999999998,0.056004675999999996,-0.429267971,-0.09871976,-0.41359796200000004,-0.464340938,0.241862881,-0.23423202399999998,0.070767485,-0.48765168600000003,0.18351797,0.494623784,0.110450275,0.223983453,-0.41136196,-0.23098179100000002,0.11523630300000001,0.316976541
52,0.44454551474444737,0.21689839121443366,-0.004801097,-0.021639343999999998,-0.049162615,0.155807365,0.032381489,-0.022888047999999998,0.116467523,-0.374049745,0.052178120999999994,0.19216855300000002,-0.006115288000000001,-0.050362247,0.026419705,-0.00663123,0.348579596,0.369306088,-0.057826054,0.21817613600000002,0.01235072,1.1391906729999999,0.586254664,-0.217277887,1.413682708,0.070626498,0.7365902409999999,0.206777396,0.389897658,0.014949418999999999,-0.47844592700000005,0.37803901100000004,-0.26680133300000003,-0.44370432200000004,-0.385376602
